0.0,0.0
6.123233995736766e-19,0.01
1.2246467991473532e-18,0.02
1.8369701987210296e-18,0.03
2.4492935982947064e-18,0.04
3.061616997868383e-18,0.05
3.673940397442059e-18,0.06
4.286263797015736e-18,0.07
4.898587196589413e-18,0.08
5.5109105961630896e-18,0.09
6.123233995736766e-18,0.1
6.735557395310442e-18,0.11
7.347880794884118e-18,0.12
7.960204194457795e-18,0.13
8.572527594031472e-18,0.14
9.184850993605149e-18,0.15
9.797174393178826e-18,0.16
1.0409497792752502e-17,0.17
1.1021821192326179e-17,0.18
1.1634144591899856e-17,0.19
1.2246467991473533e-17,0.2
1.2858791391047208e-17,0.21
1.3471114790620885e-17,0.22
1.408343819019456e-17,0.23
1.4695761589768237e-17,0.24
1.5308084989341915e-17,0.25
1.592040838891559e-17,0.26
1.653273178848927e-17,0.27
1.7145055188062944e-17,0.28
1.7757378587636622e-17,0.29
1.8369701987210297e-17,0.3
1.8982025386783976e-17,0.31
1.959434878635765e-17,0.32
2.0206672185931326e-17,0.33
2.0818995585505005e-17,0.34
2.143131898507868e-17,0.35000000000000003
2.2043642384652358e-17,0.36
2.2655965784226033e-17,0.37
2.3268289183799712e-17,0.38
2.3880612583373387e-17,0.39
2.4492935982947065e-17,0.4
2.510525938252074e-17,0.41000000000000003
2.5717582782094416e-17,0.42
2.6329906181668094e-17,0.43
2.694222958124177e-17,0.44
2.7554552980815448e-17,0.45
2.816687638038912e-17,0.46
2.87791997799628e-17,0.47000000000000003
2.9391523179536474e-17,0.48
3.0003846579110155e-17,0.49
3.061616997868383e-17,0.5
3.1228493378257505e-17,0.51
3.184081677783118e-17,0.52
3.245314017740486e-17,0.53
3.306546357697854e-17,0.54
3.367778697655221e-17,0.55
3.429011037612589e-17,0.56
3.490243377569956e-17,0.5700000000000001
3.5514757175273244e-17,0.58
3.612708057484692e-17,0.59
3.6739403974420595e-17,0.6
3.735172737399427e-17,0.61
3.796405077356795e-17,0.62
3.8576374173141627e-17,0.63
3.91886975727153e-17,0.64
3.980102097228898e-17,0.65
4.041334437186265e-17,0.66
4.1025667771436334e-17,0.67
4.163799117101001e-17,0.68
4.2250314570583685e-17,0.6900000000000001
4.286263797015736e-17,0.7000000000000001
4.347496136973104e-17,0.71
4.4087284769304716e-17,0.72
4.469960816887839e-17,0.73
4.531193156845207e-17,0.74
4.592425496802574e-17,0.75
4.6536578367599424e-17,0.76
4.71489017671731e-17,0.77
4.7761225166746774e-17,0.78
4.837354856632045e-17,0.79
4.898587196589413e-17,0.8
4.9598195365467806e-17,0.81
5.021051876504148e-17,0.8200000000000001
5.0822842164615156e-17,0.8300000000000001
5.143516556418883e-17,0.84
5.2047488963762513e-17,0.85
5.265981236333619e-17,0.86
5.3272135762909864e-17,0.87
5.388445916248354e-17,0.88
5.4496782562057214e-17,0.89
5.5109105961630896e-17,0.9
5.572142936120457e-17,0.91
5.633375276077825e-17,0.92
5.694607616035192e-17,0.93
5.75583995599256e-17,0.9400000000000001
5.817072295949927e-17,0.9500000000000001
5.878304635907295e-17,0.96
5.939536975864663e-17,0.97
6.000769315822031e-17,0.98
6.062001655779399e-17,0.99
6.123233995736766e-17,1.0
6.184466335694134e-17,1.01
6.245698675651501e-17,1.02
6.306931015608869e-17,1.03
6.368163355566236e-17,1.04
6.429395695523604e-17,1.05
6.490628035480972e-17,1.06
6.55186037543834e-17,1.07
6.613092715395707e-17,1.08
6.674325055353075e-17,1.09
6.735557395310443e-17,1.1
6.79678973526781e-17,1.11
6.858022075225178e-17,1.12
6.919254415182545e-17,1.1300000000000001
