0.0,0.0
0.1,0.0
0.2,0.0
0.30000000000000004,0.0
0.4,0.0
0.5,0.0
0.6000000000000001,0.0
0.7000000000000001,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2000000000000002,0.0
1.3,0.0
1.4000000000000001,0.0
1.5,0.0
1.6,0.0
1.7000000000000002,0.0
1.8,0.0
1.9000000000000001,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3000000000000003,0.0
2.4000000000000004,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8000000000000003,0.0
2.9000000000000004,0.0
3.0,0.0
3.0,0.0
3.0,0.1
3.0,0.2
3.0,0.30000000000000004
3.0,0.4
3.0,0.5
3.0,0.6000000000000001
3.0,0.7000000000000001
3.0,0.8
3.0,0.9
3.0,1.0
3.0,1.1
3.0,1.2000000000000002
3.0,1.3
3.0,1.4000000000000001
3.0,1.5
3.0,1.6
3.0,1.7000000000000002
3.0,1.8
3.0,1.9000000000000001
3.0,2.0
3.0,2.1
3.0,2.2
3.0,2.3000000000000003
3.0,2.4000000000000004
3.0,2.5
3.0,2.6
3.0,2.7
3.0,2.8000000000000003
3.0,2.9000000000000004
3.0,3.0
3.0,3.0
2.9,3.0
2.8,3.0
2.7,3.0
2.6,3.0
2.5,3.0
2.4,3.0
2.3,3.0
2.2,3.0
2.1,3.0
2.0,3.0
1.9,3.0
1.7999999999999998,3.0
1.7,3.0
1.5999999999999999,3.0
1.5,3.0
1.4,3.0
1.2999999999999998,3.0
1.2,3.0
1.0999999999999999,3.0000000000000004
1.0,3.0000000000000004
0.8999999999999999,3.0000000000000004
0.7999999999999998,3.0000000000000004
0.6999999999999997,3.0000000000000004
0.5999999999999996,3.0000000000000004
0.5,3.0000000000000004
0.3999999999999999,3.0000000000000004
0.2999999999999998,3.0000000000000004
0.19999999999999973,3.0000000000000004
0.09999999999999964,3.0000000000000004
0.0,3.0000000000000004
0,3
